source_hpf,target_hpf,source,target,mass,conditional_target_fraction,source_mass_fraction,model,matrix_kind
19.0,24.0,hematopoietic_stem_and_progenitor_HSPC,neutrophil,0.009254116811822755,0.1291423875454328,0.09723529074827851,M1,raw
19.0,24.0,hematopoietic_stem_and_progenitor_HSPC,non_specific_hematopoietic,0.0019537586763820466,0.02726495302428377,0.09723529074827851,M1,raw
19.0,24.0,macrophage,erythroblast,0.006895391389480229,0.03569496754051101,0.2621257475788963,M1,raw
19.0,24.0,macrophage,hematopoietic_stem_and_progenitor_HSPC,0.003094040684023078,0.01601673865151682,0.2621257475788963,M1,raw
19.0,24.0,macrophage,innate-lymphoid-cell,0.0012060978660883848,0.006243535971922501,0.2621257475788963,M1,raw
19.0,24.0,macrophage,macrophage,0.10270931268025407,0.5316892653581803,0.2621257475788963,M1,raw
19.0,24.0,macrophage,macrophage_immature,0.05717525777851051,0.2959757982176153,0.2621257475788963,M1,raw
19.0,24.0,macrophage,neutrophil,0.01608691370469728,0.08327618115952308,0.2621257475788963,M1,raw
19.0,24.0,macrophage,non_specific_hematopoietic,0.006008435115509156,0.03110351310073097,0.2621257475788963,M1,raw
19.0,24.0,macrophage_immature,erythroblast,0.0023173898977610946,0.3580593024683179,0.008782171206988843,M1,raw
19.0,24.0,macrophage_immature,hematopoietic_stem_and_progenitor_HSPC,0.0019432928750074542,0.3002576700576237,0.008782171206988843,M1,raw
19.0,24.0,macrophage_immature,innate-lymphoid-cell,4.182104476058157e-06,0.0006461758606066853,0.008782171206988843,M1,raw
19.0,24.0,macrophage_immature,macrophage,0.0008243425261907911,0.12736894650659034,0.008782171206988843,M1,raw
19.0,24.0,macrophage_immature,macrophage_immature,0.0006956514129912084,0.10748491651637058,0.008782171206988843,M1,raw
19.0,24.0,macrophage_immature,neutrophil,0.0006062473425103576,0.09367111714444376,0.008782171206988843,M1,raw
19.0,24.0,macrophage_immature,non_specific_hematopoietic,8.097788352732518e-05,0.012511871446046968,0.008782171206988843,M1,raw
19.0,24.0,neutrophil,erythroblast,0.002487194818150608,0.04568839497868178,0.07386890372461556,M1,raw
19.0,24.0,neutrophil,hematopoietic_stem_and_progenitor_HSPC,0.0014235165978987562,0.026149213607588588,0.07386890372461556,M1,raw
19.0,24.0,neutrophil,innate-lymphoid-cell,0.00032041991289588623,0.005885936812262848,0.07386890372461556,M1,raw
19.0,24.0,neutrophil,macrophage,0.024954411348943495,0.4583987526231615,0.07386890372461556,M1,raw
19.0,24.0,neutrophil,macrophage_immature,0.016348380220847503,0.3003107144405929,0.07386890372461556,M1,raw
19.0,24.0,neutrophil,neutrophil,0.006807816558080049,0.12505582979593388,0.07386890372461556,M1,raw
19.0,24.0,neutrophil,non_specific_hematopoietic,0.002096478810888963,0.038511157741778455,0.07386890372461556,M1,raw
19.0,24.0,non_specific_hematopoietic,erythroblast,0.014508763165134036,0.2696691301915561,0.07300572335716876,M1,raw
19.0,24.0,non_specific_hematopoietic,hematopoietic_stem_and_progenitor_HSPC,0.022306046206065064,0.4145944082165087,0.07300572335716876,M1,raw
19.0,24.0,non_specific_hematopoietic,innate-lymphoid-cell,3.524051673764461e-05,0.0006550027309687498,0.07300572335716876,M1,raw
19.0,24.0,non_specific_hematopoietic,macrophage,0.006312049978019376,0.11731978859428785,0.07300572335716876,M1,raw
19.0,24.0,non_specific_hematopoietic,macrophage_immature,0.0056329766156110045,0.10469809776560383,0.07300572335716876,M1,raw
19.0,24.0,non_specific_hematopoietic,neutrophil,0.0041328578512189185,0.07681593318869598,0.07300572335716876,M1,raw
19.0,24.0,non_specific_hematopoietic,non_specific_hematopoietic,0.0008741569738010967,0.01624763931237876,0.07300572335716876,M1,raw
24.0,48.0,erythroblast,erythroblast,0.12286293339280467,0.701064126440684,0.23850654514904393,M0,raw
24.0,48.0,erythroblast,hematopoietic_stem_and_progenitor_HSPC,0.007663593061796555,0.04372897526456041,0.23850654514904393,M0,raw
24.0,48.0,erythroblast,macrophage,0.011545654994826255,0.06588028064782815,0.23850654514904393,M0,raw
24.0,48.0,erythroblast,macrophage_immature,0.016073459538155296,0.09171623661279482,0.23850654514904393,M0,raw
24.0,48.0,erythroblast,microglia,0.0025870843274769088,0.014762076437426178,0.23850654514904393,M0,raw
24.0,48.0,erythroblast,neutrophil,0.0012444173144448096,0.007100728538604179,0.23850654514904393,M0,raw
24.0,48.0,erythroblast,non_specific_hematopoietic,0.013274918856770858,0.07574757605810227,0.23850654514904393,M0,raw
24.0,48.0,hematopoietic_stem_and_progenitor_HSPC,erythroblast,0.010713011321604467,0.2065174662420793,0.07059792590303955,M0,raw
24.0,48.0,hematopoietic_stem_and_progenitor_HSPC,hematopoietic_stem_and_progenitor_HSPC,0.008119189919940586,0.15651570598295944,0.07059792590303955,M0,raw
24.0,48.0,hematopoietic_stem_and_progenitor_HSPC,macrophage,0.008131522058951781,0.15675343578884524,0.07059792590303955,M0,raw
24.0,48.0,hematopoietic_stem_and_progenitor_HSPC,macrophage_immature,0.012456809528748617,0.2401331114202602,0.07059792590303955,M0,raw
24.0,48.0,hematopoietic_stem_and_progenitor_HSPC,microglia,0.0016439211785187187,0.0316902900872257,0.07059792590303955,M0,raw
24.0,48.0,hematopoietic_stem_and_progenitor_HSPC,neutrophil,0.001072724999820978,0.020679194886203504,0.07059792590303955,M0,raw
24.0,48.0,hematopoietic_stem_and_progenitor_HSPC,non_specific_hematopoietic,0.00973742277087508,0.18771079559242665,0.07059792590303955,M0,raw
24.0,48.0,innate-lymphoid-cell,erythroblast,0.0002551612412184168,0.096664162590463,0.003592413993287759,M0,raw
24.0,48.0,innate-lymphoid-cell,hematopoietic_stem_and_progenitor_HSPC,4.349919342416797e-05,0.016479043155729407,0.003592413993287759,M0,raw
24.0,48.0,innate-lymphoid-cell,macrophage,0.0007691938196785486,0.2913980042342727,0.003592413993287759,M0,raw
24.0,48.0,innate-lymphoid-cell,macrophage_immature,0.0006155491123394086,0.23319191893512828,0.003592413993287759,M0,raw
24.0,48.0,innate-lymphoid-cell,microglia,0.00017692122264634236,0.06702405800319164,0.003592413993287759,M0,raw
24.0,48.0,innate-lymphoid-cell,neutrophil,1.8391848724800054e-06,0.0006967487095547775,0.003592413993287759,M0,raw
24.0,48.0,innate-lymphoid-cell,non_specific_hematopoietic,0.0007775036514772182,0.29454606437166014,0.003592413993287759,M0,raw
24.0,48.0,macrophage,erythroblast,0.025486851346372838,0.10442151237425225,0.33217226910912007,M0,raw
24.0,48.0,macrophage,hematopoietic_stem_and_progenitor_HSPC,0.0046475697454735065,0.01904143650746519,0.33217226910912007,M0,raw
24.0,48.0,macrophage,macrophage,0.07142469260331907,0.292632240881574,0.33217226910912007,M0,raw
24.0,48.0,macrophage,macrophage_immature,0.05485602276309172,0.22474917681715306,0.33217226910912007,M0,raw
24.0,48.0,macrophage,microglia,0.016594648142221224,0.06798949908639557,0.33217226910912007,M0,raw
24.0,48.0,macrophage,neutrophil,0.0002995809411032753,0.001227405242152746,0.33217226910912007,M0,raw
24.0,48.0,macrophage,non_specific_hematopoietic,0.07076726930954569,0.2899387290910072,0.33217226910912007,M0,raw
24.0,48.0,macrophage_immature,erythroblast,0.019862203969054318,0.13067329458985236,0.20686059182650987,M0,raw
24.0,48.0,macrophage_immature,hematopoietic_stem_and_progenitor_HSPC,0.0033502668720138055,0.022041381238626326,0.20686059182650987,M0,raw
24.0,48.0,macrophage_immature,macrophage,0.04415993638439248,0.2905278983750968,0.20686059182650987,M0,raw
24.0,48.0,macrophage_immature,macrophage_immature,0.03471335018971717,0.22837887691662812,0.20686059182650987,M0,raw
24.0,48.0,macrophage_immature,microglia,0.009337742290518945,0.06143293820938446,0.20686059182650987,M0,raw
24.0,48.0,macrophage_immature,neutrophil,0.00026656894191630934,0.001753755118505795,0.20686059182650987,M0,raw
24.0,48.0,macrophage_immature,non_specific_hematopoietic,0.04030888440087581,0.2651918555519061,0.20686059182650987,M0,raw
24.0,48.0,neutrophil,erythroblast,0.0071970214601752925,0.09225527549905935,0.10616925107894631,M0,raw
24.0,48.0,neutrophil,hematopoietic_stem_and_progenitor_HSPC,0.0020367229554404797,0.026107805626140696,0.10616925107894631,M0,raw
24.0,48.0,neutrophil,macrophage,0.01500963659043358,0.192401560347367,0.10616925107894631,M0,raw
24.0,48.0,neutrophil,macrophage_immature,0.014265429752582935,0.18286191853386005,0.10616925107894631,M0,raw
24.0,48.0,neutrophil,microglia,0.003126355895584815,0.0400753042145661,0.10616925107894631,M0,raw
24.0,48.0,neutrophil,neutrophil,0.018746541803137264,0.24030321269334354,0.10616925107894631,M0,raw
24.0,48.0,neutrophil,non_specific_hematopoietic,0.01763032306325688,0.2259949230856633,0.10616925107894631,M0,raw
24.0,48.0,non_specific_hematopoietic,erythroblast,0.015711589294178402,0.5078843638137721,0.04210100294005261,M0,raw
24.0,48.0,non_specific_hematopoietic,hematopoietic_stem_and_progenitor_HSPC,0.0005370908065037178,0.017361707810962152,0.04210100294005261,M0,raw
24.0,48.0,non_specific_hematopoietic,macrophage,0.004589546740107272,0.14835921323100276,0.04210100294005261,M0,raw
24.0,48.0,non_specific_hematopoietic,macrophage_immature,0.004186335025162357,0.13532520874598628,0.04210100294005261,M0,raw
24.0,48.0,non_specific_hematopoietic,microglia,0.0009583755268876432,0.03097993052481152,0.04210100294005261,M0,raw
24.0,48.0,non_specific_hematopoietic,neutrophil,6.255874844195362e-05,0.0020222403703742493,0.04210100294005261,M0,raw
24.0,48.0,non_specific_hematopoietic,non_specific_hematopoietic,0.0048898710675020895,0.15806733550309096,0.04210100294005261,M0,raw
24.0,48.0,erythroblast,erythroblast,0.12354193848117176,0.6973738224047871,0.24280996802068328,M1,raw
24.0,48.0,erythroblast,hematopoietic_stem_and_progenitor_HSPC,0.007845845154622761,0.044288499053373905,0.24280996802068328,M1,raw
24.0,48.0,erythroblast,macrophage,0.011810993341106435,0.06667110516434208,0.24280996802068328,M1,raw
24.0,48.0,erythroblast,macrophage_immature,0.01646250072494011,0.09292809549562585,0.24280996802068328,M1,raw
24.0,48.0,erythroblast,microglia,0.002638694781044811,0.01489499588754817,0.24280996802068328,M1,raw
24.0,48.0,erythroblast,neutrophil,0.0012790786527335691,0.00722018757500003,0.24280996802068328,M1,raw
24.0,48.0,erythroblast,non_specific_hematopoietic,0.013574054576258683,0.07662329441932297,0.24280996802068328,M1,raw
24.0,48.0,hematopoietic_stem_and_progenitor_HSPC,erythroblast,0.010487573469913998,0.2053562848211468,0.06999785935776524,M1,raw
24.0,48.0,hematopoietic_stem_and_progenitor_HSPC,hematopoietic_stem_and_progenitor_HSPC,0.007951890727629862,0.15570529654112497,0.06999785935776524,M1,raw
24.0,48.0,hematopoietic_stem_and_progenitor_HSPC,macrophage,0.008052500657556357,0.15767533102861547,0.06999785935776524,M1,raw
24.0,48.0,hematopoietic_stem_and_progenitor_HSPC,macrophage_immature,0.012283329401009811,0.2405188290944504,0.06999785935776524,M1,raw
24.0,48.0,hematopoietic_stem_and_progenitor_HSPC,microglia,0.0016190421600939039,0.031702326941449775,0.06999785935776524,M1,raw
24.0,48.0,hematopoietic_stem_and_progenitor_HSPC,neutrophil,0.0010505559184100972,0.020570846156211433,0.06999785935776524,M1,raw
24.0,48.0,hematopoietic_stem_and_progenitor_HSPC,non_specific_hematopoietic,0.009625244033737474,0.18847108541700117,0.06999785935776524,M1,raw
24.0,48.0,innate-lymphoid-cell,erythroblast,0.0002490432427309887,0.09652929799732637,0.003536171796630983,M1,raw
24.0,48.0,innate-lymphoid-cell,hematopoietic_stem_and_progenitor_HSPC,4.226083882485909e-05,0.016380324395905397,0.003536171796630983,M1,raw
24.0,48.0,innate-lymphoid-cell,macrophage,0.0007519043297179451,0.2914385321717953,0.003536171796630983,M1,raw
24.0,48.0,innate-lymphoid-cell,macrophage_immature,0.0006007679037622893,0.23285797026077332,0.003536171796630983,M1,raw
24.0,48.0,innate-lymphoid-cell,microglia,0.00017326373443893317,0.06715711886168871,0.003536171796630983,M1,raw
24.0,48.0,innate-lymphoid-cell,neutrophil,1.7613726313421345e-06,0.0006827090016604717,0.003536171796630983,M1,raw
24.0,48.0,innate-lymphoid-cell,non_specific_hematopoietic,0.0007609742733336589,0.29495404731085045,0.003536171796630983,M1,raw
24.0,48.0,macrophage,erythroblast,0.02480802051202439,0.1043415426215604,0.3258761677442248,M1,raw
24.0,48.0,macrophage,hematopoietic_stem_and_progenitor_HSPC,0.004495653557354262,0.0189085391572893,0.3258761677442248,M1,raw
24.0,48.0,macrophage,macrophage,0.06960257497717848,0.29274564812744863,0.3258761677442248,M1,raw
24.0,48.0,macrophage,macrophage_immature,0.05338995849589625,0.22455603127475443,0.3258761677442248,M1,raw
24.0,48.0,macrophage,microglia,0.01619404195393509,0.06811149313315248,0.3258761677442248,M1,raw
24.0,48.0,macrophage,neutrophil,0.000287353771873408,0.0012085984780955288,0.3258761677442248,M1,raw
24.0,48.0,macrophage,non_specific_hematopoietic,0.06898024359433796,0.2901281472076992,0.3258761677442248,M1,raw
24.0,48.0,macrophage_immature,erythroblast,0.019985140936704802,0.13024710970921208,0.21030851744434942,M1,raw
24.0,48.0,macrophage_immature,hematopoietic_stem_and_progenitor_HSPC,0.003353920197139948,0.021858160182925183,0.21030851744434942,M1,raw
24.0,48.0,macrophage_immature,macrophage,0.044625203375948094,0.29083126200166587,0.21030851744434942,M1,raw
24.0,48.0,macrophage_immature,macrophage_immature,0.03502439163007599,0.22826087609733323,0.21030851744434942,M1,raw
24.0,48.0,macrophage_immature,microglia,0.009443895511753996,0.06154773182222903,0.21030851744434942,M1,raw
24.0,48.0,macrophage_immature,neutrophil,0.0002648600495613076,0.0017261452417101128,0.21030851744434942,M1,raw
24.0,48.0,macrophage_immature,non_specific_hematopoietic,0.0407427758110252,0.2655287149449245,0.21030851744434942,M1,raw
24.0,48.0,neutrophil,erythroblast,0.007075589752986751,0.09198094047904064,0.10543445071372516,M1,raw
24.0,48.0,neutrophil,hematopoietic_stem_and_progenitor_HSPC,0.001984344869596495,0.02579599916221805,0.10543445071372516,M1,raw
24.0,48.0,neutrophil,macrophage,0.014807586400982316,0.19249501044235517,0.10543445071372516,M1,raw
24.0,48.0,neutrophil,macrophage_immature,0.014052309241535863,0.18267659164286248,0.10543445071372516,M1,raw
24.0,48.0,neutrophil,microglia,0.003084232138361083,0.04009426530451168,0.10543445071372516,M1,raw
24.0,48.0,neutrophil,neutrophil,0.01852254444412631,0.24078855862387888,0.10543445071372516,M1,raw
24.0,48.0,neutrophil,non_specific_hematopoietic,0.017397913777410002,0.226168634345133,0.10543445071372516,M1,raw
24.0,48.0,non_specific_hematopoietic,erythroblast,0.015644392711015153,0.5100892034184282,0.0420368649226211,M1,raw
24.0,48.0,non_specific_hematopoietic,hematopoietic_stem_and_progenitor_HSPC,0.0005291071330732826,0.017251665885523907,0.0420368649226211,M1,raw
24.0,48.0,non_specific_hematopoietic,macrophage,0.004530763307729289,0.14772663210441175,0.0420368649226211,M1,raw
24.0,48.0,non_specific_hematopoietic,macrophage_immature,0.004127709456358044,0.13458496391834462,0.0420368649226211,M1,raw
24.0,48.0,non_specific_hematopoietic,microglia,0.0009475604376075169,0.030895436961878207,0.0420368649226211,M1,raw
24.0,48.0,non_specific_hematopoietic,neutrophil,6.197766850061048e-05,0.002020796852852487,0.0420368649226211,M1,raw
24.0,48.0,non_specific_hematopoietic,non_specific_hematopoietic,0.004828404677322607,0.15743130085856077,0.0420368649226211,M1,raw
48.0,72.0,erythroblast,erythroblast,0.2757496363332868,0.6974726570788378,0.3247044532580022,M0,raw
48.0,72.0,erythroblast,hematopoietic_stem_and_progenitor_HSPC,0.038984092704559443,0.09860516620806349,0.3247044532580022,M0,raw
48.0,72.0,erythroblast,innate-lymphoid-cell,0.0005437779218307809,0.0013754151666104668,0.3247044532580022,M0,raw
48.0,72.0,erythroblast,macrophage,0.03366714110992842,0.08515663222057114,0.3247044532580022,M0,raw
48.0,72.0,erythroblast,macrophage_immature,0.011730957463724295,0.029671923347211044,0.3247044532580022,M0,raw
48.0,72.0,erythroblast,microglia,0.018218329375985134,0.04608088252217184,0.3247044532580022,M0,raw
48.0,72.0,erythroblast,non_specific_hematopoietic,0.016461543953733743,0.041637323456534245,0.3247044532580022,M0,raw
48.0,72.0,hematopoietic_stem_and_progenitor_HSPC,erythroblast,0.005431448177940068,0.12077518941996034,0.03693502490683712,M0,raw
48.0,72.0,hematopoietic_stem_and_progenitor_HSPC,hematopoietic_stem_and_progenitor_HSPC,0.01892768290474578,0.42088121127367606,0.03693502490683712,M0,raw
48.0,72.0,hematopoietic_stem_and_progenitor_HSPC,innate-lymphoid-cell,0.00033660029384918744,0.007484737572119849,0.03693502490683712,M0,raw
48.0,72.0,hematopoietic_stem_and_progenitor_HSPC,macrophage,0.009338802566048798,0.20766020625054019,0.03693502490683712,M0,raw
48.0,72.0,hematopoietic_stem_and_progenitor_HSPC,macrophage_immature,0.001786842635565833,0.039732728860532245,0.03693502490683712,M0,raw
48.0,72.0,hematopoietic_stem_and_progenitor_HSPC,microglia,0.004344295242461271,0.09660095495995029,0.03693502490683712,M0,raw
48.0,72.0,hematopoietic_stem_and_progenitor_HSPC,non_specific_hematopoietic,0.0048058840430176275,0.10686497166322101,0.03693502490683712,M0,raw
48.0,72.0,macrophage,erythroblast,0.015111238744954299,0.061615401051579755,0.20142402530780024,M0,raw
48.0,72.0,macrophage,hematopoietic_stem_and_progenitor_HSPC,0.05303721310309584,0.21625686756464743,0.20142402530780024,M0,raw
48.0,72.0,macrophage,innate-lymphoid-cell,0.0005641100517550512,0.0023001335405226577,0.20142402530780024,M0,raw
48.0,72.0,macrophage,macrophage,0.09067632488745403,0.36972866474559296,0.20142402530780024,M0,raw
48.0,72.0,macrophage,macrophage_immature,0.010204520057882194,0.04160847475957225,0.20142402530780024,M0,raw
48.0,72.0,macrophage,microglia,0.049092282735841763,0.2001715901892187,0.20142402530780024,M0,raw
48.0,72.0,macrophage,non_specific_hematopoietic,0.026565310770443773,0.10831886814886628,0.20142402530780024,M0,raw
48.0,72.0,macrophage_immature,erythroblast,0.01859983516075322,0.08527188419037449,0.1791445990038868,M0,raw
48.0,72.0,macrophage_immature,hematopoietic_stem_and_progenitor_HSPC,0.0592080575709133,0.2714423318641652,0.1791445990038868,M0,raw
48.0,72.0,macrophage_immature,innate-lymphoid-cell,0.0007978777342714238,0.003657910791512414,0.1791445990038868,M0,raw
48.0,72.0,macrophage_immature,macrophage,0.06575159468522429,0.3014415084259186,0.1791445990038868,M0,raw
48.0,72.0,macrophage_immature,macrophage_immature,0.009101393039006367,0.04172579630333685,0.1791445990038868,M0,raw
48.0,72.0,macrophage_immature,microglia,0.03665133292419398,0.1680298878739184,0.1791445990038868,M0,raw
48.0,72.0,macrophage_immature,non_specific_hematopoietic,0.02801379974781182,0.12843068055077403,0.1791445990038868,M0,raw
48.0,72.0,microglia,erythroblast,0.002819270667713717,0.05264057208040623,0.04398622138744406,M0,raw
48.0,72.0,microglia,hematopoietic_stem_and_progenitor_HSPC,0.009488516924392343,0.17716672784017679,0.04398622138744406,M0,raw
48.0,72.0,microglia,innate-lymphoid-cell,8.688264574630011e-05,0.0016222465718956406,0.04398622138744406,M0,raw
48.0,72.0,microglia,macrophage,0.017578377316851856,0.32821816252027963,0.04398622138744406,M0,raw
48.0,72.0,microglia,macrophage_immature,0.0025153572679238456,0.04696599268969674,0.04398622138744406,M0,raw
48.0,72.0,microglia,microglia,0.014398118141741634,0.2688373218443738,0.04398622138744406,M0,raw
48.0,72.0,microglia,non_specific_hematopoietic,0.00667046846435948,0.12454897645317117,0.04398622138744406,M0,raw
48.0,72.0,neutrophil,erythroblast,0.0014989672769495724,0.08815903156544676,0.013964513963537123,M0,raw
48.0,72.0,neutrophil,hematopoietic_stem_and_progenitor_HSPC,0.004850218656238874,0.2852567805781837,0.013964513963537123,M0,raw
48.0,72.0,neutrophil,innate-lymphoid-cell,5.6672680640726745e-05,0.0033331005408414886,0.013964513963537123,M0,raw
48.0,72.0,neutrophil,macrophage,0.005039225103800673,0.2963728507105367,0.013964513963537123,M0,raw
48.0,72.0,neutrophil,macrophage_immature,0.0008140279931877816,0.047875574503961085,0.013964513963537123,M0,raw
48.0,72.0,neutrophil,microglia,0.0030283999287346866,0.17810982869047623,0.013964513963537123,M0,raw
48.0,72.0,neutrophil,non_specific_hematopoietic,0.0017154800033037175,0.10089283341055412,0.013964513963537123,M0,raw
48.0,72.0,non_specific_hematopoietic,erythroblast,0.018484343400612713,0.07596605346226146,0.19984116217249234,M0,raw
48.0,72.0,non_specific_hematopoietic,hematopoietic_stem_and_progenitor_HSPC,0.061055830746795436,0.2509242769499784,0.19984116217249234,M0,raw
48.0,72.0,non_specific_hematopoietic,innate-lymphoid-cell,0.0008499297459820809,0.0034929998390043357,0.19984116217249234,M0,raw
48.0,72.0,non_specific_hematopoietic,macrophage,0.06716844150753332,0.2760455866865642,0.19984116217249234,M0,raw
48.0,72.0,non_specific_hematopoietic,macrophage_immature,0.012411864091835145,0.05100967401067747,0.19984116217249234,M0,raw
48.0,72.0,non_specific_hematopoietic,microglia,0.03827435334466145,0.1572980716381659,0.19984116217249234,M0,raw
48.0,72.0,non_specific_hematopoietic,non_specific_hematopoietic,0.045078966093626605,0.18526333741334824,0.19984116217249234,M0,raw
48.0,72.0,erythroblast,erythroblast,0.2747049954093875,0.6925725808527501,0.3252325707194886,M1,raw
48.0,72.0,erythroblast,hematopoietic_stem_and_progenitor_HSPC,0.03964838033904177,0.099959525880188,0.3252325707194886,M1,raw
48.0,72.0,erythroblast,innate-lymphoid-cell,0.0005531187227586603,0.001394495432338437,0.3252325707194886,M1,raw
48.0,72.0,erythroblast,macrophage,0.03444957897819453,0.08685256628355985,0.3252325707194886,M1,raw
48.0,72.0,erythroblast,macrophage_immature,0.01185300602646139,0.02988320966779564,0.3252325707194886,M1,raw
48.0,72.0,erythroblast,microglia,0.01864916359371488,0.04701734433913715,0.3252325707194886,M1,raw
48.0,72.0,erythroblast,non_specific_hematopoietic,0.01678609862694475,0.04232027754423081,0.3252325707194886,M1,raw
48.0,72.0,hematopoietic_stem_and_progenitor_HSPC,erythroblast,0.005449353816966754,0.12088252875694057,0.03696359804840321,M1,raw
48.0,72.0,hematopoietic_stem_and_progenitor_HSPC,hematopoietic_stem_and_progenitor_HSPC,0.019011855632356855,0.42173829455625544,0.03696359804840321,M1,raw
48.0,72.0,hematopoietic_stem_and_progenitor_HSPC,innate-lymphoid-cell,0.00033633728980930755,0.0074609400440869035,0.03696359804840321,M1,raw
48.0,72.0,hematopoietic_stem_and_progenitor_HSPC,macrophage,0.009362378774937952,0.20768481172411118,0.03696359804840321,M1,raw
48.0,72.0,hematopoietic_stem_and_progenitor_HSPC,macrophage_immature,0.0017909566262392929,0.039728630796506306,0.03696359804840321,M1,raw
48.0,72.0,hematopoietic_stem_and_progenitor_HSPC,microglia,0.004350112737881773,0.0964981621299146,0.03696359804840321,M1,raw
48.0,72.0,hematopoietic_stem_and_progenitor_HSPC,non_specific_hematopoietic,0.004778752153935528,0.10600663199218496,0.03696359804840321,M1,raw
48.0,72.0,macrophage,erythroblast,0.014708535841424413,0.061515549066952974,0.19605472211379155,M1,raw
48.0,72.0,macrophage,hematopoietic_stem_and_progenitor_HSPC,0.05161469414036901,0.21586827432717154,0.19605472211379155,M1,raw
48.0,72.0,macrophage,innate-lymphoid-cell,0.0005487713651746162,0.002295127958682573,0.19605472211379155,M1,raw
48.0,72.0,macrophage,macrophage,0.08843343861673247,0.36985540852176035,0.19605472211379155,M1,raw
48.0,72.0,macrophage,macrophage_immature,0.00996238742076394,0.04166571974349896,0.19605472211379155,M1,raw
48.0,72.0,macrophage,microglia,0.04787497980760236,0.20022765700034076,0.19605472211379155,M1,raw
48.0,72.0,macrophage,non_specific_hematopoietic,0.025959924792260836,0.1085722633815929,0.19605472211379155,M1,raw
48.0,72.0,macrophage_immature,erythroblast,0.019060463030644983,0.08490579401490828,0.18407249015895408,M1,raw
48.0,72.0,macrophage_immature,hematopoietic_stem_and_progenitor_HSPC,0.060791389992743916,0.27079831315248015,0.18407249015895408,M1,raw
48.0,72.0,macrophage_immature,innate-lymphoid-cell,0.0008176595031272882,0.003642305500933497,0.18407249015895408,M1,raw
48.0,72.0,macrophage_immature,macrophage,0.06783571960309587,0.30217763473076725,0.18407249015895408,M1,raw
48.0,72.0,macrophage_immature,macrophage_immature,0.00937121305934141,0.04174454127410228,0.18407249015895408,M1,raw
48.0,72.0,macrophage_immature,microglia,0.03780689895623368,0.16841273845023713,0.18407249015895408,M1,raw
48.0,72.0,macrophage_immature,non_specific_hematopoietic,0.028806200435224305,0.1283186728765714,0.18407249015895408,M1,raw
48.0,72.0,microglia,erythroblast,0.002826914984101931,0.05255288697348925,0.044107144015588955,M1,raw
48.0,72.0,microglia,hematopoietic_stem_and_progenitor_HSPC,0.009512468723471557,0.17683860196533838,0.044107144015588955,M1,raw
48.0,72.0,microglia,innate-lymphoid-cell,8.706610901754175e-05,0.0016185755185962754,0.044107144015588955,M1,raw
48.0,72.0,microglia,macrophage,0.017667427097478594,0.3284408284606112,0.044107144015588955,M1,raw
48.0,72.0,microglia,macrophage_immature,0.002529762952007353,0.047028774205885075,0.044107144015588955,M1,raw
48.0,72.0,microglia,microglia,0.014454392094535251,0.26870989693237185,0.044107144015588955,M1,raw
48.0,72.0,microglia,non_specific_hematopoietic,0.006713779429844635,0.12481043594370793,0.044107144015588955,M1,raw
48.0,72.0,neutrophil,erythroblast,0.001475868327061888,0.08809459587772037,0.013736975183455517,M1,raw
48.0,72.0,neutrophil,hematopoietic_stem_and_progenitor_HSPC,0.004774688500535459,0.28500120653312977,0.013736975183455517,M1,raw
48.0,72.0,neutrophil,innate-lymphoid-cell,5.565327741907446e-05,0.0033219447111953885,0.013736975183455517,M1,raw
48.0,72.0,neutrophil,macrophage,0.004973831622192212,0.2968880615475634,0.013736975183455517,M1,raw
48.0,72.0,neutrophil,macrophage_immature,0.0008012534039087591,0.04782682405923742,0.013736975183455517,M1,raw
48.0,72.0,neutrophil,microglia,0.0029880444738347826,0.17835640589371674,0.013736975183455517,M1,raw
48.0,72.0,neutrophil,non_specific_hematopoietic,0.001683882455461904,0.10051096137743694,0.013736975183455517,M1,raw
48.0,72.0,non_specific_hematopoietic,erythroblast,0.01848665057160767,0.0758551165457701,0.199832499760318,M1,raw
48.0,72.0,non_specific_hematopoietic,hematopoietic_stem_and_progenitor_HSPC,0.06108795970828851,0.2506584026817875,0.199832499760318,M1,raw
48.0,72.0,non_specific_hematopoietic,innate-lymphoid-cell,0.0008494314738527464,0.0034854190161253172,0.199832499760318,M1,raw
48.0,72.0,non_specific_hematopoietic,macrophage,0.06741963899742132,0.2766387861237319,0.199832499760318,M1,raw
48.0,72.0,non_specific_hematopoietic,macrophage_immature,0.012419385711487596,0.05095968828548248,0.199832499760318,M1,raw
48.0,72.0,non_specific_hematopoietic,microglia,0.03840379167121455,0.15757987536658016,0.199832499760318,M1,raw
48.0,72.0,non_specific_hematopoietic,non_specific_hematopoietic,0.04504314342486282,0.18482271198052255,0.199832499760318,M1,raw
72.0,120.0,erythroblast,erythroblast,0.22598619582000734,0.7598676886722893,0.22034365886676632,M0,raw
72.0,120.0,erythroblast,hematopoietic_stem_and_progenitor_HSPC,0.0203635577331423,0.06847148115255644,0.22034365886676632,M0,raw
72.0,120.0,erythroblast,innate-lymphoid-cell,0.0025240654797141254,0.008487048490587859,0.22034365886676632,M0,raw
72.0,120.0,erythroblast,macrophage,0.025951691287425988,0.08726131082546107,0.22034365886676632,M0,raw
72.0,120.0,erythroblast,macrophage_immature,0.007865013056856975,0.026445727232168297,0.22034365886676632,M0,raw
